id,venue_name,venue_id,venue_url,venue_img,venue_email,venue_phone,venue_website,city_name,country_name,country_geo_id,city_geo_id,venue_street_address,venue_locality,region_name,venue_postal_code,venue_cost,venue_rating,venue_review_count,status,venue_tcreate,venue_long,venue_lat,venue_tmodified
90724,Riddle Room,12630201,/Attraction_Review-g189852-d12630201-Reviews-Riddle_Room-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/10/06/1e/1e/riddle-room.jpg,,+46 70 433 25 10,http://riddleroom.se,Vasterhaninge,Sweden,189806,2151557,http://riddleroom.se,Stockholm,Stockholm County,113 37,,4.5,22,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90725,CtEscape,13427342,/Attraction_Review-g189852-d13427342-Reviews-CtEscape-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/12/4b/dc/c6/the-players-are-real.jpg,,+46 8 651 59 50,http://www.ctescape.se/,Vasterhaninge,Sweden,189806,2151557,http://www.ctescape.se/,Stockholm,Stockholm County,113 28,,5.0,2,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90726,Escape Rooms Sweden,13554916,/Attraction_Review-g189852-d13554916-Reviews-Escape_Rooms_Sweden-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/12/2f/7a/fd/escape-rooms-sweden.jpg,,+46 72 011 61 59,http://www.escaperoomssweden.com,Vasterhaninge,Sweden,189806,2151557,http://www.escaperoomssweden.com,Stockholm,Stockholm County,111 43,,3.0,31,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90727,PANIQ-ROOM Stockholm,15683388,/Attraction_Review-g189852-d15683388-Reviews-PANIQ_ROOM_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/15/f2/b8/df/saw.jpg,,+46 73 732 45 97,http://paniqescaperoom.se,Vasterhaninge,Sweden,189806,2151557,http://paniqescaperoom.se,Stockholm,Stockholm County,11362,,4.0,5,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90728,The Alley Escape Rooms,12941692,/Attraction_Review-g189839-d12941692-Reviews-The_Alley_Escape_Rooms-Malmo_Skane_County.html,https://media-cdn.tripadvisor.com/media/photo-s/10/d0/7c/b9/getlstd-property-photo.jpg,,+46 72 022 24 99,http://www.thealley.se,Oxie,Sweden,189806,17586893,http://www.thealley.se,Malmo,Skane County,211 45,,5.0,140,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90729,Fox in a box Escape Room,14548077,/Attraction_Review-g189839-d14548077-Reviews-Fox_in_a_box_Escape_Room-Malmo_Skane_County.html,https://media-cdn.tripadvisor.com/media/photo-s/17/29/b4/c5/prison-break.jpg,,+46 73 704 57 63,http://www.foxinaboxmalmo.com,Oxie,Sweden,189806,17586893,http://www.foxinaboxmalmo.com,Malmo,Skane County,21135,,5.0,119,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90730,Sherlocked,7245669,/Attraction_Review-g189839-d7245669-Reviews-Sherlocked-Malmo_Skane_County.html,https://media-cdn.tripadvisor.com/media/photo-s/0c/af/9a/d1/sherlocked-irl-afk-wtf.jpg,,+46 40 651 21 00,http://www.sherlocked.se,Oxie,Sweden,189806,17586893,http://www.sherlocked.se,Malmo,Skane County,211 25,,5.0,129,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90731,The Gatsby Maze Escape Room,13010653,/Attraction_Review-g189839-d13010653-Reviews-The_Gatsby_Maze_Escape_Room-Malmo_Skane_County.html,https://media-cdn.tripadvisor.com/media/photo-s/11/27/53/6f/the-entrance-to-the-gatsby.jpg,,,http://www.gatsbymaze.com,Oxie,Sweden,189806,17586893,http://www.gatsbymaze.com,Malmo,Skane County,214 30,,5.0,32,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90732,Utmaningarnas Hus,7195524,/Attraction_Review-g189839-d7195524-Reviews-Utmaningarnas_Hus-Malmo_Skane_County.html,https://media-cdn.tripadvisor.com/media/photo-s/0f/c9/c4/c0/lets-get-the-party-started.jpg,,+46 40 51 01 75,http://www.utmaningarnashus.se,Oxie,Sweden,189806,17586893,http://www.utmaningarnashus.se,Malmo,Skane County,216 18,,4.5,34,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90733,Questrooms Malmo Escape Rooms,12448204,/Attraction_Review-g189839-d12448204-Reviews-Questrooms_Malmo_Escape_Rooms-Malmo_Skane_County.html,https://media-cdn.tripadvisor.com/media/photo-s/0f/97/19/48/hur-kanns-det-med-handbojor.jpg,,+46 76 195 32 37,http://malmo.questrooms.com/,Oxie,Sweden,189806,17586893,http://malmo.questrooms.com/,Malmo,Skane County,211 30,,5.0,43,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90734,Outdoor Escape Games,14772111,/Attraction_Review-g189839-d14772111-Reviews-Outdoor_Escape_Games-Malmo_Skane_County.html,https://media-cdn.tripadvisor.com/media/photo-s/14/2d/fc/49/find-the-locations-around.jpg,,,http://outdoorescapegame.com,Oxie,Sweden,189806,17586893,http://outdoorescapegame.com,Malmo,Skane County,214 21,,5.0,3,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90735,Escape House Lund,12646823,/Attraction_Review-g189838-d12646823-Reviews-Escape_House_Lund-Lund_Skane_County.html,https://media-cdn.tripadvisor.com/media/photo-s/10/b8/e0/8a/anta-schackmastarens.jpg,,+46 46 14 95 00,http://www.escapehouse.se/lund,Oxie,Sweden,189806,17586893,http://www.escapehouse.se/lund,Lund,Skane County,222 22,,4.5,26,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90736,Escape Copenhagen,7187567,/Attraction_Review-g189541-d7187567-Reviews-Escape_Copenhagen-Copenhagen_Zealand.html,https://media-cdn.tripadvisor.com/media/photo-s/14/2d/ae/56/escape-room-m.jpg,,+45 42 90 91 91,http://www.escape-cph.dk,Oxie,Sweden,189806,17586893,http://www.escape-cph.dk,,Skane County,1364,,4.5,106,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90737,Brain Game CPH,10210342,/Attraction_Review-g189541-d10210342-Reviews-Brain_Game_CPH-Copenhagen_Zealand.html,https://media-cdn.tripadvisor.com/media/photo-s/0a/df/1a/c3/getlstd-property-photo.jpg,,+45 50 33 17 76,http://www.braingamecph.dk,Oxie,Sweden,189806,17586893,http://www.braingamecph.dk,,Skane County,1123,,4.5,65,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90738,Down the Rabbit Hole,15013936,/Attraction_Review-g189541-d15013936-Reviews-Down_the_Rabbit_Hole-Copenhagen_Zealand.html,https://media-cdn.tripadvisor.com/media/photo-s/15/87/00/90/tea-and-coffee-will-be.jpg,,+45 42 30 12 33,http://downtherabbithole.dk/,Oxie,Sweden,189806,17586893,http://downtherabbithole.dk/,,Skane County,1620,,5.0,6,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90739,Questrooms - Room Escape Game,7155449,/Attraction_Review-g189852-d7155449-Reviews-Questrooms_Room_Escape_Game-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/06/da/97/70/questrooms.jpg,,+46 8 543 544 02,http://questrooms.se,Solna,Sweden,189806,670665,http://questrooms.se,Stockholm,Stockholm County,112 39,,4.5,284,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90740,Escape Stories,8594090,/Attraction_Review-g189852-d8594090-Reviews-Escape_Stories-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/09/8c/1c/d6/escape-stories.jpg,,+46 8 121 555 60,http://www.escapestories.com/,Solna,Sweden,189806,670665,http://www.escapestories.com/,Stockholm,Stockholm County,111 20,,5.0,409,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90741,Fox in a Box Stockholm,7149393,/Attraction_Review-g189852-d7149393-Reviews-Fox_in_a_Box_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/0a/ce/32/27/roomescape-stockholm.jpg,,+46 70 979 61 31,http://www.foxinabox.se,Solna,Sweden,189806,670665,http://www.foxinabox.se,Stockholm,Stockholm County,,,5.0,743,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90742,Twisted Keys Escape Room Stockholm,15112926,/Attraction_Review-g189852-d15112926-Reviews-Twisted_Keys_Escape_Room_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/16/ec/57/cd/coming-soon-pirates-the.jpg,,+46 76 118 55 12,http://www.twistedkeys.com/,Solna,Sweden,189806,670665,http://www.twistedkeys.com/,Stockholm,Stockholm County,17159,,5.0,38,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90743,Exit Games Stockholm,8141618,/Attraction_Review-g189852-d8141618-Reviews-Exit_Games_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/12/5f/b3/6f/can-you-escape-within.jpg,,+46 8 23 23 13,http://www.exitgames.se,Solna,Sweden,189806,670665,http://www.exitgames.se,Stockholm,Stockholm County,111 29,,4.5,390,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90744,Quezzle Escape Room,8039138,/Attraction_Review-g189852-d8039138-Reviews-Quezzle_Escape_Room-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/08/1c/8d/66/quezzle.jpg,,+46 70 090 54 00,http://quezzle.se,Solna,Sweden,189806,670665,http://quezzle.se,Stockholm,Stockholm County,113 58,,4.5,185,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90745,Riddle Room,12630201,/Attraction_Review-g189852-d12630201-Reviews-Riddle_Room-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/10/06/1e/1e/riddle-room.jpg,,+46 70 433 25 10,http://riddleroom.se,Solna,Sweden,189806,670665,http://riddleroom.se,Stockholm,Stockholm County,113 37,,4.5,22,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90746,PANIQ-ROOM Stockholm,15683388,/Attraction_Review-g189852-d15683388-Reviews-PANIQ_ROOM_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/15/f2/b8/df/saw.jpg,,+46 73 732 45 97,http://paniqescaperoom.se,Solna,Sweden,189806,670665,http://paniqescaperoom.se,Stockholm,Stockholm County,11362,,4.0,5,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90747,CtEscape,13427342,/Attraction_Review-g189852-d13427342-Reviews-CtEscape-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/12/4b/dc/c6/the-players-are-real.jpg,,+46 8 651 59 50,http://www.ctescape.se/,Solna,Sweden,189806,670665,http://www.ctescape.se/,Stockholm,Stockholm County,113 28,,5.0,2,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90748,Escape Rooms Sweden,13554916,/Attraction_Review-g189852-d13554916-Reviews-Escape_Rooms_Sweden-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/12/2f/7a/fd/escape-rooms-sweden.jpg,,+46 72 011 61 59,http://www.escaperoomssweden.com,Solna,Sweden,189806,670665,http://www.escaperoomssweden.com,Stockholm,Stockholm County,111 43,,3.0,31,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90749,Twisted Keys Escape Room Stockholm,15112926,/Attraction_Review-g189852-d15112926-Reviews-Twisted_Keys_Escape_Room_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/16/ec/57/cd/coming-soon-pirates-the.jpg,,+46 76 118 55 12,http://www.twistedkeys.com/,Jarfalla,Sweden,189806,1009388,http://www.twistedkeys.com/,Stockholm,Stockholm County,17159,,5.0,38,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90750,Questrooms - Room Escape Game,7155449,/Attraction_Review-g189852-d7155449-Reviews-Questrooms_Room_Escape_Game-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/06/da/97/70/questrooms.jpg,,+46 8 543 544 02,http://questrooms.se,Jarfalla,Sweden,189806,1009388,http://questrooms.se,Stockholm,Stockholm County,112 39,,4.5,284,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90751,Escape Stories,8594090,/Attraction_Review-g189852-d8594090-Reviews-Escape_Stories-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/09/8c/1c/d6/escape-stories.jpg,,+46 8 121 555 60,http://www.escapestories.com/,Jarfalla,Sweden,189806,1009388,http://www.escapestories.com/,Stockholm,Stockholm County,111 20,,5.0,409,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90752,Fox in a Box Stockholm,7149393,/Attraction_Review-g189852-d7149393-Reviews-Fox_in_a_Box_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/0a/ce/32/27/roomescape-stockholm.jpg,,+46 70 979 61 31,http://www.foxinabox.se,Jarfalla,Sweden,189806,1009388,http://www.foxinabox.se,Stockholm,Stockholm County,,,5.0,743,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90753,Exit Games Stockholm,8141618,/Attraction_Review-g189852-d8141618-Reviews-Exit_Games_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/12/5f/b3/6f/can-you-escape-within.jpg,,+46 8 23 23 13,http://www.exitgames.se,Jarfalla,Sweden,189806,1009388,http://www.exitgames.se,Stockholm,Stockholm County,111 29,,4.5,390,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90754,Quezzle Escape Room,8039138,/Attraction_Review-g189852-d8039138-Reviews-Quezzle_Escape_Room-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/08/1c/8d/66/quezzle.jpg,,+46 70 090 54 00,http://quezzle.se,Jarfalla,Sweden,189806,1009388,http://quezzle.se,Stockholm,Stockholm County,113 58,,4.5,185,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90755,Riddle Room,12630201,/Attraction_Review-g189852-d12630201-Reviews-Riddle_Room-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/10/06/1e/1e/riddle-room.jpg,,+46 70 433 25 10,http://riddleroom.se,Jarfalla,Sweden,189806,1009388,http://riddleroom.se,Stockholm,Stockholm County,113 37,,4.5,22,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90756,PANIQ-ROOM Stockholm,15683388,/Attraction_Review-g189852-d15683388-Reviews-PANIQ_ROOM_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/15/f2/b8/df/saw.jpg,,+46 73 732 45 97,http://paniqescaperoom.se,Jarfalla,Sweden,189806,1009388,http://paniqescaperoom.se,Stockholm,Stockholm County,11362,,4.0,5,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90757,CtEscape,13427342,/Attraction_Review-g189852-d13427342-Reviews-CtEscape-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/12/4b/dc/c6/the-players-are-real.jpg,,+46 8 651 59 50,http://www.ctescape.se/,Jarfalla,Sweden,189806,1009388,http://www.ctescape.se/,Stockholm,Stockholm County,113 28,,5.0,2,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90758,Escape Stories,8594090,/Attraction_Review-g189852-d8594090-Reviews-Escape_Stories-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/09/8c/1c/d6/escape-stories.jpg,,+46 8 121 555 60,http://www.escapestories.com/,Taby,Sweden,189806,983093,http://www.escapestories.com/,Stockholm,Stockholm County,111 20,,5.0,409,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90759,Fox in a Box Stockholm,7149393,/Attraction_Review-g189852-d7149393-Reviews-Fox_in_a_Box_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/0a/ce/32/27/roomescape-stockholm.jpg,,+46 70 979 61 31,http://www.foxinabox.se,Taby,Sweden,189806,983093,http://www.foxinabox.se,Stockholm,Stockholm County,,,5.0,743,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90760,Questrooms - Room Escape Game,7155449,/Attraction_Review-g189852-d7155449-Reviews-Questrooms_Room_Escape_Game-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/06/da/97/70/questrooms.jpg,,+46 8 543 544 02,http://questrooms.se,Taby,Sweden,189806,983093,http://questrooms.se,Stockholm,Stockholm County,112 39,,4.5,284,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90761,Exit Games Stockholm,8141618,/Attraction_Review-g189852-d8141618-Reviews-Exit_Games_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/12/5f/b3/6f/can-you-escape-within.jpg,,+46 8 23 23 13,http://www.exitgames.se,Taby,Sweden,189806,983093,http://www.exitgames.se,Stockholm,Stockholm County,111 29,,4.5,390,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90762,Twisted Keys Escape Room Stockholm,15112926,/Attraction_Review-g189852-d15112926-Reviews-Twisted_Keys_Escape_Room_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/16/ec/57/cd/coming-soon-pirates-the.jpg,,+46 76 118 55 12,http://www.twistedkeys.com/,Taby,Sweden,189806,983093,http://www.twistedkeys.com/,Stockholm,Stockholm County,17159,,5.0,38,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90763,Quezzle Escape Room,8039138,/Attraction_Review-g189852-d8039138-Reviews-Quezzle_Escape_Room-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/08/1c/8d/66/quezzle.jpg,,+46 70 090 54 00,http://quezzle.se,Taby,Sweden,189806,983093,http://quezzle.se,Stockholm,Stockholm County,113 58,,4.5,185,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90764,Hidden Logic,14059400,/Attraction_Review-g4580061-d14059400-Reviews-Hidden_Logic-Grastorp_Vastra_Gotaland_County_West_Coast.html,https://media-cdn.tripadvisor.com/media/photo-s/12/e8/6b/1d/en-del-av-var-lobby.jpg,,+46 73 886 49 13,http://www.hiddenlogic.net,Grastorp,Sweden,189806,4580061,http://www.hiddenlogic.net,Grastorp,Vastra Gotaland County,467 30,,5.0,8,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90765,Boda Borg,11984917,/Attraction_Review-g227950-d11984917-Reviews-Boda_Borg-Skelleftea_Vasterbotten_County.html,https://static.tacdn.com/img2/branding/rebrand/TA_brand_logo.png,,+46 910 70 12 70,http://www.bodaborg.se/anlaggningar/skelleftea/,Skelleftea,Sweden,189806,227950,http://www.bodaborg.se/anlaggningar/skelleftea/,,Vasterbotten County,931 70,,4.5,3,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90766,Inlast,7367184,/Attraction_Review-g189849-d7367184-Reviews-Inlast-Vaxjo_Kronoberg_County.html,https://media-cdn.tripadvisor.com/media/photo-s/15/33/d0/38/var-lounge.jpg,,+46 70 736 08 59,http://www.escapegamevaxjo.se/,Hovmantorp,Sweden,189806,2268214,http://www.escapegamevaxjo.se/,Vaxjo,Kronoberg County,352 33,,5.0,84,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90767,Escape House Jonkoping,12952601,/Attraction_Review-g189847-d12952601-Reviews-Escape_House_Jonkoping-Jonkoping_Jonkoping_County.html,https://media-cdn.tripadvisor.com/media/photo-s/10/dc/49/ee/getlstd-property-photo.jpg,,+46 36 12 35 00,http://www.escapehouse.se/jonkoping,Sandhem,Sweden,189806,15556381,http://www.escapehouse.se/jonkoping,Jonkoping,Jonkoping County,553 21,,4.5,7,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90768,Prison Island,10424362,/Attraction_Review-g189864-d10424362-Reviews-Prison_Island-Linkoping_Ostergotland_County.html,https://media-cdn.tripadvisor.com/media/photo-s/0b/d6/28/da/these-are-like-the-cellsof.jpg,,+46 13 12 69 00,http://www.prisonisland.se/linkoping,Vreta Kloster,Sweden,189806,6975836,http://www.prisonisland.se/linkoping,,Ostergotland County,582 73,,4.0,9,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90769,Escape House Norrkoping,10770568,/Attraction_Review-g189865-d10770568-Reviews-Escape_House_Norrkoping-Norrkoping_Ostergotland_County.html,https://media-cdn.tripadvisor.com/media/photo-s/0c/9a/8b/5d/getlstd-property-photo.jpg,,+46 11 12 05 00,http://escapehouse.se/norrkoping/,Aby,Sweden,189806,3569267,http://escapehouse.se/norrkoping/,,Ostergotland County,602 32,,4.5,20,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90770,Uppsala Escape Room - UniQuest,13294362,/Attraction_Review-g189871-d13294362-Reviews-Uppsala_Escape_Room_UniQuest-Uppsala_Uppsala_County.html,https://media-cdn.tripadvisor.com/media/photo-s/11/9b/fa/df/uniquest-escape-room.jpg,,+46 70 221 01 60,http://uniquest.se/sv/uppsala/,Lanna,Sweden,189806,3464601,http://uniquest.se/sv/uppsala/,Uppsala,Uppsala County,75328,,5.0,48,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90771,Escape Room Uppsala - Quezzle,12435141,/Attraction_Review-g189871-d12435141-Reviews-Escape_Room_Uppsala_Quezzle-Uppsala_Uppsala_County.html,https://media-cdn.tripadvisor.com/media/photo-s/0f/b7/3e/63/kommer-ni-ut-under-60.jpg,,+46 79 079 05 40,http://uppsala.quezzle.se/,Lanna,Sweden,189806,3464601,http://uppsala.quezzle.se/,Uppsala,Uppsala County,753 19,,4.5,12,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90772,Exit Games Stockholm,8141618,/Attraction_Review-g189852-d8141618-Reviews-Exit_Games_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/12/5f/b3/6f/can-you-escape-within.jpg,,+46 8 23 23 13,http://www.exitgames.se,Haninge,Sweden,189806,2069411,http://www.exitgames.se,Stockholm,Stockholm County,111 29,,4.5,390,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90773,Fox in a Box Stockholm,7149393,/Attraction_Review-g189852-d7149393-Reviews-Fox_in_a_Box_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/0a/ce/32/27/roomescape-stockholm.jpg,,+46 70 979 61 31,http://www.foxinabox.se,Haninge,Sweden,189806,2069411,http://www.foxinabox.se,Stockholm,Stockholm County,,,5.0,743,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90774,Escape Stories,8594090,/Attraction_Review-g189852-d8594090-Reviews-Escape_Stories-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/09/8c/1c/d6/escape-stories.jpg,,+46 8 121 555 60,http://www.escapestories.com/,Haninge,Sweden,189806,2069411,http://www.escapestories.com/,Stockholm,Stockholm County,111 20,,5.0,409,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90775,Questrooms - Room Escape Game,7155449,/Attraction_Review-g189852-d7155449-Reviews-Questrooms_Room_Escape_Game-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/06/da/97/70/questrooms.jpg,,+46 8 543 544 02,http://questrooms.se,Haninge,Sweden,189806,2069411,http://questrooms.se,Stockholm,Stockholm County,112 39,,4.5,284,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90776,Quezzle Escape Room,8039138,/Attraction_Review-g189852-d8039138-Reviews-Quezzle_Escape_Room-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/08/1c/8d/66/quezzle.jpg,,+46 70 090 54 00,http://quezzle.se,Haninge,Sweden,189806,2069411,http://quezzle.se,Stockholm,Stockholm County,113 58,,4.5,185,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90777,Twisted Keys Escape Room Stockholm,15112926,/Attraction_Review-g189852-d15112926-Reviews-Twisted_Keys_Escape_Room_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/16/ec/57/cd/coming-soon-pirates-the.jpg,,+46 76 118 55 12,http://www.twistedkeys.com/,Haninge,Sweden,189806,2069411,http://www.twistedkeys.com/,Stockholm,Stockholm County,17159,,5.0,38,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90778,Riddle Room,12630201,/Attraction_Review-g189852-d12630201-Reviews-Riddle_Room-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/10/06/1e/1e/riddle-room.jpg,,+46 70 433 25 10,http://riddleroom.se,Haninge,Sweden,189806,2069411,http://riddleroom.se,Stockholm,Stockholm County,113 37,,4.5,22,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
